antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction,zhangs_metric
"{'packaged vegetables fruits', 'fresh fruits', 'milk'}","['fresh vegetables', 'packaged cheese']",0.08745,0.13585,0.028555,0.32652944539736994,2.4036028369331612,0.0166749175,1.2831295950420238,0.6399187861331044
"{'packaged cheese', 'fresh fruits', 'packaged vegetables fruits'}","['fresh vegetables', 'milk']",0.090715,0.124715,0.028555,0.3147770489996142,2.5239710459817517,0.017241478775,1.2773725671653797,0.6640370637548973
"{'fresh vegetables', 'milk'}","['fresh fruits', 'packaged cheese', 'packaged vegetables fruits']",0.124715,0.090715,0.028555,0.2289620334362346,2.5239710459817517,0.017241478775,1.1792999040661396,0.6898312452702513
"{'fresh vegetables', 'packaged cheese'}","['fresh fruits', 'milk', 'packaged vegetables fruits']",0.13585,0.08745,0.028555,0.21019506808980493,2.403602836933161,0.0166749175,1.1554118784659118,0.6757598660947339
"{'packaged cheese', 'milk'}","['fresh fruits', 'fresh vegetables', 'packaged vegetables fruits']",0.07817,0.18658,0.028555,0.3652935908916464,1.957838947859612,0.013970041400000001,1.2815689085961905,0.5307190673288519
"{'packaged vegetables fruits', 'milk'}","['fresh fruits', 'fresh vegetables', 'packaged cheese']",0.107425,0.10457,0.028555,0.2658133581568536,2.541965746933667,0.017321567750000003,1.2196217541524026,0.6796108655959519
"{'packaged cheese', 'packaged vegetables fruits'}","['fresh fruits', 'fresh vegetables', 'milk']",0.11461,0.09959,0.028555,0.24914928889276677,2.5017500641908503,0.0171409901,1.199186451687874,0.6779835037591074
"{'packaged cheese', 'yogurt', 'fresh fruits'}",['milk'],0.07002,0.243325,0.03228,0.4610111396743788,1.894631212059504,0.015242383500000001,1.4038787360890304,0.5077451099999672
"{'packaged cheese', 'yogurt', 'milk'}",['fresh fruits'],0.038465,0.555995,0.03228,0.8392044715975563,1.5093741339356581,0.010893652325000003,2.7613019118835904,0.35097395303535117
"{'packaged cheese', 'fresh fruits', 'milk'}",['yogurt'],0.059885,0.263675,0.03228,0.5390331468648243,2.044308891115291,0.016489822625000004,1.597349126064119,0.5433772805722226
"{'yogurt', 'fresh fruits', 'milk'}",['packaged cheese'],0.07486,0.230995,0.03228,0.4312049158429068,1.8667283527474916,0.014987714300000003,1.351989532644434,0.5018736807147632
"{'packaged cheese', 'yogurt'}","['fresh fruits', 'milk']",0.08852,0.16431,0.03228,0.3646633529145956,2.219361894678325,0.017735278800000004,1.3153499075391182,0.6027779404646523
"{'packaged cheese', 'fresh fruits'}","['milk', 'yogurt']",0.1559,0.095705,0.03228,0.2070558050032072,2.163479494312807,0.0173595905,1.1404270385050963,0.6371065205573727
"{'packaged cheese', 'milk'}","['fresh fruits', 'yogurt']",0.07817,0.188225,0.03228,0.4129461430216196,2.1938963635097335,0.017566451750000003,1.382794764654609,0.5903365643128834
"{'yogurt', 'milk'}","['fresh fruits', 'packaged cheese']",0.095705,0.1559,0.03228,0.33728645316336664,2.163479494312807,0.0173595905,1.2737026487977925,0.594697099953531
"{'packaged cheese', 'yogurt', 'milk'}",['packaged vegetables fruits'],0.038465,0.365415,0.02414,0.6275835174834266,1.7174541753442705,0.010084312025000002,1.7039659354275742,0.4344541119221269
"{'packaged cheese', 'packaged vegetables fruits', 'milk'}",['yogurt'],0.04383,0.263675,0.02414,0.5507643166780745,2.0887999115504865,0.012583124750000002,1.6390616937531746,0.545150133759532
"{'packaged cheese', 'yogurt', 'packaged vegetables fruits'}",['milk'],0.051915,0.243325,0.02414,0.4649908504285852,1.9109867478828118,0.011507782625,1.4143216066606659,0.5028137072052524
"{'packaged vegetables fruits', 'yogurt', 'milk'}",['packaged cheese'],0.051295,0.230995,0.02414,0.4706111706794035,2.037321893025405,0.012291111475000002,1.4526279313201989,0.5366890102103907
"{'packaged cheese', 'milk'}","['packaged vegetables fruits', 'yogurt']",0.07817,0.12791,0.02414,0.3088141230651145,2.4143078966860645,0.014141275300000002,1.261730062928003,0.6354779321608226
"{'packaged cheese', 'yogurt'}","['milk', 'packaged vegetables fruits']",0.08852,0.107425,0.02414,0.2727067329417081,2.538577918936077,0.014630739,1.227255964585275,0.6649390728423367
"{'packaged cheese', 'packaged vegetables fruits'}","['milk', 'yogurt']",0.11461,0.095705,0.02414,0.21062734490882123,2.2007977107655945,0.013171249950000002,1.145586934342876,0.6162474186385672
"{'yogurt', 'milk'}","['packaged cheese', 'packaged vegetables fruits']",0.095705,0.11461,0.02414,0.25223342563084483,2.200797710765595,0.013171249950000002,1.1840459714944458,0.6033642804487486
"{'packaged vegetables fruits', 'milk'}","['packaged cheese', 'yogurt']",0.107425,0.08852,0.02414,0.22471491738422156,2.538577918936077,0.014630739,1.1756707570390825,0.6790226772140526
"{'fresh vegetables', 'packaged cheese', 'yogurt'}",['milk'],0.057195,0.243325,0.02596,0.45388582918087245,1.865348111295068,0.012043026625,1.3855619217224269,0.4920498245780677
"{'fresh vegetables', 'packaged cheese', 'milk'}",['yogurt'],0.049305,0.263675,0.02596,0.5265186086603793,1.9968469087337792,0.012959504125,1.5551297547654743,0.5251005658734247
"{'fresh vegetables', 'yogurt', 'milk'}",['packaged cheese'],0.05651,0.230995,0.02596,0.4593877189877898,1.9887344703902239,0.01290647255,1.4224704599018,0.5269453451688998
"{'packaged cheese', 'yogurt', 'milk'}",['fresh vegetables'],0.038465,0.44436,0.02596,0.674899259066684,1.5188119071624,0.008867692600000001,1.709131755297881,0.3552555279183597
"{'fresh vegetables', 'milk'}","['packaged cheese', 'yogurt']",0.124715,0.08852,0.02596,0.20815459247083348,2.351497881505123,0.0149202282,1.151083268695256,0.6566308629054681
"{'packaged cheese', 'yogurt'}","['fresh vegetables', 'milk']",0.08852,0.124715,0.02596,0.2932670582919114,2.351497881505123,0.0149202282,1.2384946962915602,0.6305559582637169
"{'packaged cheese', 'milk'}","['fresh vegetables', 'yogurt']",0.07817,0.14466,0.02596,0.3320967122937188,2.295705186601125,0.014651927799999999,1.2806345106301475,0.6122647326070619
"{'yogurt', 'milk'}","['fresh vegetables', 'packaged cheese']",0.095705,0.13585,0.02596,0.27125019591452904,1.9966889651419142,0.01295847575,1.1857979174134345,0.5520000316755791
"{'packaged cheese', 'yogurt', 'fresh fruits', 'milk'}",['packaged vegetables fruits'],0.03228,0.365415,0.021585,0.6686802973977695,1.8299202205650273,0.009789403799999999,1.9153252734922857,0.46865631479215075
"{'packaged cheese', 'packaged vegetables fruits', 'fresh fruits', 'milk'}",['yogurt'],0.03738,0.263675,0.021585,0.5774478330658106,2.1899984187572223,0.011728828500000002,1.7425659069325736,0.5644788865181456
"{'packaged cheese', 'packaged vegetables fruits', 'yogurt', 'milk'}",['fresh fruits'],0.02414,0.555995,0.021585,0.8941590720795359,1.608214232285427,0.008163280699999999,4.195021800391385,0.3875476969807464
"{'packaged vegetables fruits', 'yogurt', 'fresh fruits', 'milk'}",['packaged cheese'],0.044575,0.230995,0.021585,0.4842400448681997,2.09632262546029,0.011288397875,1.49101339169204,0.5473733566232779
"{'packaged cheese', 'yogurt', 'fresh fruits', 'packaged vegetables fruits'}",['milk'],0.044825,0.243325,0.021585,0.48153931957612944,1.97899648443904,0.010677956875,1.4594645815404477,0.5179086475275537
"{'packaged cheese', 'fresh fruits', 'milk'}","['packaged vegetables fruits', 'yogurt']",0.059885,0.12791,0.021585,0.36044084495282624,2.8179254550295227,0.01392510965,1.3635798864229765,0.6862235030509743
"{'packaged cheese', 'yogurt', 'milk'}","['fresh fruits', 'packaged vegetables fruits']",0.038465,0.26987,0.021585,0.5611594956453919,2.0793696803845996,0.01120445045,1.663770761255924,0.5398503783930276
"{'packaged cheese', 'packaged vegetables fruits', 'milk'}","['fresh fruits', 'yogurt']",0.04383,0.188225,0.021585,0.4924709103353867,2.616394795247107,0.01333509825,1.5994649696561025,0.6461138540303504
"{'yogurt', 'fresh fruits', 'milk'}","['packaged cheese', 'packaged vegetables fruits']",0.07486,0.11461,0.021585,0.2883382313652151,2.515820882690996,0.0130052954,1.244116290943219,0.6512694540796834
"{'packaged vegetables fruits', 'fresh fruits', 'milk'}","['packaged cheese', 'yogurt']",0.08745,0.08852,0.021585,0.24682675814751287,2.7883727761806694,0.013843926,1.210186381234343,0.7028304140826158
"{'packaged vegetables fruits', 'yogurt', 'milk'}","['fresh fruits', 'packaged cheese']",0.051295,0.1559,0.021585,0.4208012476849595,2.699174135246693,0.013588109499999999,1.4573581117468863,0.6635532727465683
"{'packaged cheese', 'yogurt', 'fresh fruits'}","['milk', 'packaged vegetables fruits']",0.07002,0.107425,0.021585,0.3082690659811482,2.869621279787277,0.0140631015,1.29034998451533,0.700576313140317
"{'packaged cheese', 'fresh fruits', 'packaged vegetables fruits'}","['milk', 'yogurt']",0.090715,0.095705,0.021585,0.2379430083227691,2.4862129285070695,0.012903120924999999,1.1866500929408361,0.6574196602446735
"{'packaged cheese', 'yogurt', 'packaged vegetables fruits'}","['fresh fruits', 'milk']",0.051915,0.16431,0.021585,0.41577578734469806,2.5304350760434424,0.01305484635,1.4304268496538084,0.6379291333483275
"{'yogurt', 'fresh fruits', 'packaged vegetables fruits'}","['milk', 'packaged cheese']",0.10579,0.07817,0.021585,0.204036298326874,2.6101611657525137,0.0133153957,1.1581307012647706,0.6898624426414106
"{'packaged cheese', 'milk'}","['fresh fruits', 'packaged vegetables fruits', 'yogurt']",0.07817,0.10579,0.021585,0.27612894972495844,2.610161165752514,0.0133153957,1.2353167040735176,0.669192687192189
"{'yogurt', 'milk'}","['fresh fruits', 'packaged cheese', 'packaged vegetables fruits']",0.095705,0.090715,0.021585,0.22553680580951885,2.48621292850707,0.012903120924999999,1.1740842002833243,0.6610473747677228
"{'packaged vegetables fruits', 'milk'}","['fresh fruits', 'packaged cheese', 'yogurt']",0.107425,0.07002,0.021585,0.20093088201070514,2.869621279787277,0.0140631015,1.1638292346225536,0.7299352543979296
"{'packaged cheese', 'yogurt'}","['fresh fruits', 'milk', 'packaged vegetables fruits']",0.08852,0.08745,0.021585,0.24384319927699954,2.7883727761806694,0.013843926,1.2068264136849183,0.7036554772140816
"{'fresh vegetables', 'packaged cheese', 'yogurt', 'milk'}",['packaged vegetables fruits'],0.02596,0.365415,0.018225,0.7020416024653313,1.9212172528914557,0.008738826600000001,2.129777194570136,0.4922761472179931
"{'fresh vegetables', 'packaged cheese', 'packaged vegetables fruits', 'milk'}",['yogurt'],0.032215,0.263675,0.018225,0.5657302498835947,2.145558926267544,0.009730709875000002,1.6955475250178702,0.5516937964481889
"{'fresh vegetables', 'packaged vegetables fruits', 'yogurt', 'milk'}",['packaged cheese'],0.036455,0.230995,0.018225,0.4999314223014676,2.1642521366326872,0.009804077275000002,1.537799082556226,0.5582994327054216
"{'fresh vegetables', 'packaged cheese', 'yogurt', 'packaged vegetables fruits'}",['milk'],0.038635,0.243325,0.018225,0.4717225313834606,1.9386521376079753,0.008824138625,1.432343881675649,0.5036356662994405
"{'packaged cheese', 'packaged vegetables fruits', 'yogurt', 'milk'}",['fresh vegetables'],0.02414,0.44436,0.018225,0.7549710024855013,1.6990075670301137,0.007498149600000002,2.2676499746407446,0.4215984904398771
"{'fresh vegetables', 'packaged cheese', 'milk'}","['packaged vegetables fruits', 'yogurt']",0.049305,0.12791,0.018225,0.36963796775174934,2.8898285337483336,0.011918397450000002,1.3834748214285717,0.6878743527828906
"{'fresh vegetables', 'yogurt', 'milk'}","['packaged cheese', 'packaged vegetables fruits']",0.05651,0.11461,0.018225,0.3225092903910813,2.813971646375371,0.011748388900000002,1.3068666292281574,0.6832403017713428
"{'fresh vegetables', 'packaged vegetables fruits', 'milk'}","['packaged cheese', 'yogurt']",0.073075,0.08852,0.018225,0.24940130003421143,2.8174570722346526,0.011756401000000001,1.2143373017319963,0.6959247120505124
"{'fresh vegetables', 'packaged cheese', 'yogurt'}","['milk', 'packaged vegetables fruits']",0.057195,0.107425,0.018225,0.31864673485444533,2.9662251324593467,0.012080827125,1.3100032621247113,0.703084065994035
"{'fresh vegetables', 'packaged cheese', 'packaged vegetables fruits'}","['milk', 'yogurt']",0.08197,0.095705,0.018225,0.2223374405270221,2.3231538637168603,0.010380061150000001,1.1628372601772687,0.6204053030773372
"{'fresh vegetables', 'yogurt', 'packaged vegetables fruits'}","['milk', 'packaged cheese']",0.087995,0.07817,0.018225,0.20711404057048696,2.649533587955571,0.011346430850000002,1.1626262125555398,0.6826443724900464
"{'packaged cheese', 'yogurt', 'milk'}","['fresh vegetables', 'packaged vegetables fruits']",0.038465,0.234555,0.018225,0.47380735733783963,2.020026677486473,0.009202841925000002,1.4546858658596837,0.5251572048046205
"{'packaged cheese', 'packaged vegetables fruits', 'milk'}","['fresh vegetables', 'yogurt']",0.04383,0.14466,0.018225,0.4158110882956879,2.874402656544227,0.011884552200000002,1.4641496660808437,0.6819934003677481
"{'packaged vegetables fruits', 'yogurt', 'milk'}","['fresh vegetables', 'packaged cheese']",0.051295,0.13585,0.018225,0.3552977873087046,2.615368327631245,0.011256574250000002,1.340386279104929,0.6510397622449587
"{'packaged cheese', 'yogurt', 'packaged vegetables fruits'}","['fresh vegetables', 'milk']",0.051915,0.124715,0.018225,0.35105460849465475,2.814854736757044,0.011750420775000001,1.3487806700801426,0.6800464944160451
"{'packaged cheese', 'milk'}","['fresh vegetables', 'packaged vegetables fruits', 'yogurt']",0.07817,0.087995,0.018225,0.23314570807215046,2.649533587955571,0.011346430850000002,1.1892806881307865,0.6753686481594054
"{'packaged cheese', 'yogurt'}","['fresh vegetables', 'milk', 'packaged vegetables fruits']",0.08852,0.073075,0.018225,0.20588567555354723,2.8174570722346526,0.011756401000000001,1.1672437726723095,0.7077171344598029
"{'fresh vegetables', 'milk', 'packaged cheese', 'yogurt', 'fresh fruits'}",['packaged vegetables fruits'],0.02321,0.365415,0.016805,0.7240413614821197,1.981422113164812,0.00832371785,2.2995656284153,0.5070813394415475
"{'fresh vegetables', 'milk', 'packaged cheese', 'fresh fruits', 'packaged vegetables fruits'}",['yogurt'],0.028555,0.263675,0.016805,0.5885133952022413,2.231965090365948,0.009275760375,1.7894264148936172,0.5681889542435878
"{'fresh vegetables', 'milk', 'packaged cheese', 'yogurt', 'packaged vegetables fruits'}",['fresh fruits'],0.018225,0.555995,0.016805,0.9220850480109739,1.6584412593835807,0.006671991124999999,5.698585299295773,0.40439425216022884
"{'fresh vegetables', 'milk', 'yogurt', 'fresh fruits', 'packaged vegetables fruits'}",['packaged cheese'],0.032845,0.230995,0.016805,0.5116456081595373,2.214963995582317,0.009217969225,1.574686360660848,0.567153551127023
"{'fresh vegetables', 'packaged cheese', 'yogurt', 'fresh fruits', 'packaged vegetables fruits'}",['milk'],0.034565,0.243325,0.016805,0.48618544770721833,1.9980908156055412,0.008394471375,1.4726616765202702,0.5174064000610128
"{'milk', 'packaged cheese', 'yogurt', 'fresh fruits', 'packaged vegetables fruits'}",['fresh vegetables'],0.021585,0.44436,0.016805,0.7785499189251796,1.7520702109217292,0.0072134894,2.5090982008368203,0.4387163085993679
"{'fresh vegetables', 'packaged cheese', 'fresh fruits', 'milk'}","['packaged vegetables fruits', 'yogurt']",0.041475,0.12791,0.016805,0.40518384569017485,3.167726101869868,0.01149993275,1.4661504965545198,0.7139262314800924
"{'fresh vegetables', 'packaged cheese', 'yogurt', 'milk'}","['fresh fruits', 'packaged vegetables fruits']",0.02596,0.26987,0.016805,0.647342064714946,2.3987181410121394,0.009799174800000001,2.070363167667941,0.5986516667114472
"{'fresh vegetables', 'packaged cheese', 'packaged vegetables fruits', 'milk'}","['fresh fruits', 'yogurt']",0.032215,0.188225,0.016805,0.5216514046251746,2.7714246493567516,0.010741331625,1.6970364454899416,0.6604511819247846
"{'fresh vegetables', 'yogurt', 'fresh fruits', 'milk'}","['packaged cheese', 'packaged vegetables fruits']",0.048835,0.11461,0.016805,0.34411794819289443,3.002512417702595,0.01120802065,1.3499225928816734,0.7011881120499979
"{'fresh vegetables', 'packaged vegetables fruits', 'fresh fruits', 'milk'}","['packaged cheese', 'yogurt']",0.062535,0.08852,0.016805,0.2687295114735748,3.0358055973065388,0.011269401800000002,1.246433452875574,0.7153313920089813
"{'fresh vegetables', 'packaged vegetables fruits', 'yogurt', 'milk'}","['fresh fruits', 'packaged cheese']",0.036455,0.1559,0.016805,0.4609792895350432,2.9568908886147733,0.011121665499999999,1.5659880661577608,0.6868458997354323
"{'fresh vegetables', 'packaged cheese', 'yogurt', 'fresh fruits'}","['milk', 'packaged vegetables fruits']",0.049105,0.107425,0.016805,0.3422258425822218,3.1857188045820037,0.011529895375,1.3569627051083593,0.721529821873337
"{'fresh vegetables', 'packaged cheese', 'fresh fruits', 'packaged vegetables fruits'}","['milk', 'yogurt']",0.068325,0.095705,0.016805,0.2459568240029272,2.5699474844880332,0.010265955875,1.1992615658967392,0.6556867904355318
